origin,first city,second city,third city,fourth city,distance,political,points,probabilityDistribution
Kuala Lumpur,Tokyo,Paris,Moscow,Seoul,24132.243766152893
Kuala Lumpur,ShangHai,Tokyo,Paris,Seoul,24192.16812462914
Kuala Lumpur,Canberra,ShangHai,Jakarta,Seoul,24199.739112997606
Kuala Lumpur,Tokyo,Moscow,Paris,Seoul,24259.55166980838
Kuala Lumpur,Moscow,Jakarta,Tokyo,Seoul,24378.85000449682
Kuala Lumpur,Moscow,ShangHai,Jakarta,Seoul,24678.960909549856
Kuala Lumpur,Tokyo,Jakarta,Canberra,Seoul,24922.778138865222
Kuala Lumpur,ShangHai,Moscow,Jakarta,Seoul,25167.56103101555
Kuala Lumpur,Tokyo,Paris,ShangHai,Seoul,25170.36621906853
Kuala Lumpur,Tokyo,ShangHai,Paris,Seoul,25317.43070625484
Kuala Lumpur,Canberra,Tokyo,Jakarta,Seoul,25557.900829131057
Kuala Lumpur,Jakarta,Tokyo,Paris,Seoul,25651.83669875078
Kuala Lumpur,Moscow,Tokyo,Jakarta,Seoul,26689.176970945904
Kuala Lumpur,Tokyo,Jakarta,Moscow,Seoul,27024.98567447093
Kuala Lumpur,Paris,Jakarta,Seoul, ,27298.448985200335
Kuala Lumpur,Paris,Jakarta,ShangHai,Seoul,27312.076568064727
Kuala Lumpur,Tokyo,Moscow,Jakarta,Seoul,27408.413967366705
Kuala Lumpur,Moscow,Paris,Jakarta,Seoul,27486.828680042596
Kuala Lumpur,Paris,Moscow,Jakarta,Seoul,27510.69825997578
Kuala Lumpur,Canberra,Moscow,Seoul, ,27611.923102532448
Kuala Lumpur,Jakarta,Canberra,Moscow,Seoul,27663.46102099733
Kuala Lumpur,Canberra,Jakarta,Moscow,Seoul,27831.841358343354
Kuala Lumpur,Canberra,ShangHai,Moscow,Seoul,27889.50830233817
Kuala Lumpur,Canberra,Tokyo,Moscow,Seoul,28565.659222828042
Kuala Lumpur,Canberra,Moscow,ShangHai,Seoul,28690.9897739362
Kuala Lumpur,ShangHai,Jakarta,Paris,Seoul,28736.165271667538
Kuala Lumpur,Paris,Jakarta,Tokyo,Seoul,28950.764864705543
Kuala Lumpur,Paris,ShangHai,Jakarta,Seoul,29422.180826045907
Kuala Lumpur,Canberra,Moscow,Tokyo,Seoul,29647.667274933432
Kuala Lumpur,ShangHai,Paris,Jakarta,Seoul,29886.911367578414
Kuala Lumpur,Moscow,Canberra,Seoul, ,31023.893335901335
Kuala Lumpur,Paris,Tokyo,Jakarta,Seoul,31219.78197641495
Kuala Lumpur,Moscow,Jakarta,Canberra,Seoul,31243.811591712238
Kuala Lumpur,Moscow,ShangHai,Canberra,Seoul,31301.478535707054
Kuala Lumpur,Moscow,Canberra,ShangHai,Seoul,31412.402509945103
Kuala Lumpur,Tokyo,Jakarta,Paris,Seoul,31659.029003662275
Kuala Lumpur,Moscow,Canberra,Tokyo,Seoul,31717.02566567974
Kuala Lumpur,Tokyo,Paris,Jakarta,Seoul,31915.149392902564
Kuala Lumpur,Moscow,Tokyo,Canberra,Seoul,31977.62945619693
Kuala Lumpur,Canberra,Paris,Seoul, ,32409.95500470722
