Kuala Lumpur,Seoul,Tokyo,Canberra, ,13723.2835774328,2.68505425,129.637986
Kuala Lumpur,ShangHai,Seoul,Canberra, ,13031.51802852271,2.48879125,124.804315
Kuala Lumpur,Seoul,ShangHai,Canberra, ,13418.660421698163,2.48879125,124.214328
Kuala Lumpur,ShangHai,Seoul,Tokyo,Canberra,13724.650358301113,2.48879125,123.748014
Kuala Lumpur,Jakarta,Seoul,Canberra, ,14894.371479070945,2.3364707499999997,117.395798
Kuala Lumpur,ShangHai,Tokyo,Canberra, ,13462.732638679052,0.8638300000000001,75.398326
Kuala Lumpur,Jakarta,ShangHai,Canberra, ,13564.239496667236,0.5152464999999999,64.78613
Kuala Lumpur,ShangHai,Jakarta,Canberra, ,13582.51830381803,0.5152464999999999,64.758274
